("Black d'hide vamb", 2673, 141.52888495914104)
('Superattack mix(1)', 2673, 17.106723824274475)
('Kharyrll teleport', 2669, 139.99212268402906)
('Mithril hasta', 2654, 315.28622191335137)
('Strength mix(1)', 2650, 0.0)
('Fremennik teal cloak', 2649, 312.1814945263274)
('Phoenix necklace', 2630, 465.51249267160745)
('Super restore(1)', 2628, 312.66596239950695)
('Prayer potion(1)', 2613, 345.58253998783624)
('Unpowered symbol', 2606, 88.95957259089973)
('Annakarl teleport', 2605, 177.89747359395272)
('Avantoe', 2595, 628.1321254371352)
('Menaphite purple top', 2587, 813.0492376477)
('Teak pyre logs', 2586, 112.61086868909935)
("Relicym's balm(1)", 2582, 165.71532894368457)
('Fremennik blue cloak', 2570, 210.60679265187795)
('Grimy avantoe', 2566, 631.8053539483326)
('Adamant spear(p)', 2557, 148.00683542773737)
('Black chinchompa', 2536, 118.52672460016959)
('Team-5 cape', 2536, 356.6544395186958)
("Blue d'hide chaps (t)", 2532, 108.11869492071213)
('Toadflax', 2530, 385.2549779362901)
('Adamantite bar', 2521, 156.3330901048412)
('Bronze spear(p)', 2514, 0.0)
('Grimy toadflax', 2510, 369.9129792562329)
('Young impling jar', 2492, 616.0342291225523)
('Amulet of power', 2487, 234.66925891613266)
('Kwuarm seed', 2485, 1195.8891569884179)
('Purple sweets', 2472, 193.64720658270275)
('Steel set (lg)', 2468, 220.01831040524843)
('Elemental talisman', 2453, 291.23944854516)
('Blue elegant skirt', 2445, 291.35981106901625)
('Easter egg', 2442, 274.57747787832983)
('Anti-venom(2)', 2439, 180.2868848067805)
('Shirt', 2439, 115.33936761670849)
('Willow comp bow', 2435, 1145.9399479558201)
('Enchant onyx', 2434, 52.79894312447673)
('Blue dragon leather', 2433, 50.83759271772547)
('Trousers', 2422, 57.80067815399511)
('White boater', 2421, 195.7553638323502)
('Elemental shield', 2407, 447.36187798754514)
("Blue d'hide chaps", 2393, 32.98610771929807)
('Antidote+(2)', 2382, 22.627416997969522)
('Paddewwa teleport', 2381, 68.89286077259457)
('Yellow bead', 2351, 256.71383549262265)
('Super defence(4)', 2348, 386.5024004125865)
('Arctic pyre logs', 2346, 53.59361804414522)
('Grey robe top', 2329, 389.81379299593357)
('Black plateskirt (g)', 2322, 146.11879098954697)
('Maple blackjack', 2319, 309.0606861878644)
('Mahogany plank', 2317, 135.65507219087354)
('Earth impling jar', 2313, 459.9916859152034)
('Diamond', 2310, 427.7497512824785)
('Baby impling jar', 2300, 377.14631391379845)
('Abyssal bracelet(5)', 2299, 19.533171374628783)
('Black scimitar', 2295, 337.9677700317693)
('Diamond amulet (u)', 2294, 34.09716100922317)
('Super energy(2)', 2292, 45.394701110249514)
('Saradomin brew(2)', 2287, 519.6483870588261)
('Mithril claws', 2285, 108.06167420551452)
('Mithril plateskirt (g)', 2284, 597.5292302370273)
('Adamant battleaxe', 2280, 26.982731103018054)
('Adamant warhammer', 2276, 33.46935395732919)
('Super energy mix(2)', 2269, 45.66805215524657)
('Carved teak bench', 2260, 41.67984976632245)
('Purple robe bottoms', 2248, 203.74574289273772)
('Willow pyre logs', 2240, 79.95660783076323)
('Mahogany pyre log', 2237, 23.598924305888644)
('Blue dragonhide', 2235, 61.34459337058539)
('Raw cave eel', 2234, 468.16250855187053)
('Fishing potion(2)', 2234, 67.31679664921015)
('Anti-poison supermix(1)', 2232, 63.43706198535155)
('Stamina potion(1)', 2227, 163.59643058076003)
('Adamant scimitar', 2222, 313.7748809179309)
('Woven top', 2205, 27.023672178752676)
('Lava scale', 2205, 556.932511260355)
('Diamond amulet', 2197, 63.27536601588682)
('Nail beast nails', 2195, 188.28106542816627)
('Diamond necklace', 2194, 134.78988896303264)
("Green d'hide chaps", 2190, 23.091468014436163)
('Black chainbody', 2187, 33.46199751625383)
('Steel spear(p)', 2180, 46.31593198409761)
('Dragon bolts', 2180, 330.4260028105133)
('Pink elegant legs', 2178, 357.79140657271796)
('Uncooked berry pie', 2176, 151.34516952815562)
('Ranging potion(3)', 2168, 203.67542708624777)
('Adamant sq shield', 2164, 58.894009211359126)
('Cadantine potion (unf)', 2161, 336.45648389584585)
('Teak dining bench', 2151, 39.14412117064607)
('Steel hasta', 2149, 326.4650615133094)
('Dashing kebbit fur', 2147, 223.86820107066856)
('Strung rabbit foot', 2140, 199.75888243357568)
('Diamond bracelet', 2125, 29.036717921526893)
('Gold elegant blouse', 2124, 803.6562349354464)
('Guthix rest(3)', 2118, 330.6864134542118)
('Uncut ruby', 2099, 168.49627198498933)
('Lantadyme potion (unf)', 2097, 150.82828679914599)
('Antidote+(4)', 2093, 203.8913487590031)
('Senntisten teleport', 2092, 117.32655638572767)
('Fremennik grey cloak', 2091, 61.139612293160845)
('Dragon bolts (e)', 2069, 303.09099044289377)
('Ring of life', 2067, 105.90856118998754)
('Dragon arrow(p)', 2066, 91.17128416094376)
('Anti-venom+(1)', 2059, 125.53275247697091)
('Ring of recoil', 2059, 194.6573577175552)
('Dragon arrow(p++)', 2056, 417.7140670614142)
('Asgarnian ale(m4)', 2048, 17.656246927236708)
('Games necklace(8)', 2029, 202.0686452088577)
('Dwarf weed potion (unf)', 2026, 172.32430343847486)
('Fire talisman', 2020, 278.8250703874084)
('Mithril platelegs (t)', 2008, 622.9293535435402)
('Green dragon leather', 2005, 47.52126586988759)
('Ring of dueling(8)', 2005, 509.79840556928735)
("Red d'hide vamb", 2002, 38.72043515723231)
('Carved teak table', 1999, 48.49989690710692)
('Diamond ring', 1995, 59.61322767289359)
('Bark', 1989, 131.02370568190048)
('Dragon dart tip', 1981, 385.94705003678774)
('Piscatoris teleport', 1964, 429.07593373851705)
('Red bead', 1947, 203.45455486437686)
('Adamant full helm', 1939, 19.439456503097055)
('Lassar teleport', 1937, 51.455931043040835)
('Red elegant skirt', 1934, 253.9809922896681)
('Grimy cadantine', 1933, 395.27838678019765)
('Cadantine', 1930, 344.24384171939573)
('Red spiky vambs', 1929, 24.295439799718142)
('Rune knife(p+)', 1925, 223.4905175854611)
('Asgarnian ale(4)', 1925, 44.91118670618741)
('Dragon bolt tips', 1922, 301.1201361398618)
('Zamorak robe', 1919, 304.64634074956285)
('Uncut emerald', 1913, 456.7913530780914)
('Teal hat', 1911, 302.3108246347756)
('Toy mouse (wound)', 1909, 46.88004491370621)
('Lantadyme', 1878, 155.64660222423944)
('Zamorak brew(1)', 1870, 30.138218118495736)
('Adamant sword', 1865, 391.8552051727623)
('White boots', 1861, 197.3609061692579)
('Fremennik grey shirt', 1861, 39.83125517591542)
('Toktz-xil-ul', 1860, 339.87725721079926)
('Purple robe top', 1854, 280.25629864839567)
('Ale yeast', 1854, 78.45822667721554)
('Willow branch', 1852, 165.3993105924098)
('Grimy lantadyme', 1851, 158.6658180610671)
('Raw rabbit', 1851, 366.8298076041716)
('Elf camp teleport', 1850, 177.60093452581955)
('Cider', 1844, 140.24983561091574)
('Fremennik skirt', 1839, 89.92419492735719)
('Ranging potion(2)', 1836, 125.83028693884121)
('Black desert robe', 1836, 265.53651832041555)
('Red robe bottoms', 1835, 221.31675780191298)
('Shorts', 1832, 70.10507897981024)
('Fremennik beige shirt', 1832, 34.080884182583446)
('Limpwurt seed', 1825, 665.7957267227105)
('Black plateskirt (t)', 1821, 280.87165229287274)
('Black bead', 1821, 123.15170860907018)
('Green dragonhide', 1816, 56.372799018106264)
('Wine of zamorak', 1814, 175.75915856929805)
('Superantipoison(4)', 1813, 246.56528265575247)
('Manta ray', 1788, 129.63107611626822)
('Dwarf weed', 1784, 217.75752626927405)
('Ham boots', 1780, 324.2966558379138)
('Grimy dwarf weed', 1779, 217.5944565010791)
('Adamant hasta', 1773, 479.9203178139234)
('Adamant longsword', 1767, 81.50594369752854)
('Staff of air', 1765, 81.46146479724987)
('Binding necklace', 1755, 598.7040308392869)
('Super str. mix(1)', 1754, 26.51154884615801)
('Dark crab', 1754, 93.9631757395509)
('Antipoison mix(2)', 1753, 35.984223223346845)
('Teal robe top', 1750, 160.3964632780248)
('Castle wars bracelet(3)', 1750, 267.8068953740298)
('Tuna potato', 1742, 72.53545408119696)
('Weapon poison(+)', 1718, 291.09010203028197)
('Dragon dart', 1718, 389.0453111999509)
('Spatula', 1718, 8.818163074019441)
('Staff of water', 1709, 112.78221050401893)
('Black desert shirt', 1705, 185.8688389100706)
('Emerald ring', 1703, 450.46989444630935)
('Sapphire ring', 1695, 157.58171650462248)
('Fremennik red shirt', 1694, 134.17187659541696)
("Blood'n'tar snelm", 1686, 117.49913002041997)
('Anti-venom(4)', 1677, 279.3791800858327)
("Druid's robe top", 1668, 30.2945595694371)
('Agility potion(4)', 1666, 192.6112393038704)
('Fruit blast', 1666, 350.8312585053453)
('Super defence(3)', 1654, 243.33155472460072)
("Druid's robe", 1651, 104.88505819276055)
('Sapphire necklace', 1648, 118.08093269731006)
('Menaphite red hat', 1646, 235.68645105282687)
('Uncut sapphire', 1643, 119.07863298397967)
('Raw summer pie', 1629, 141.37143572697482)
('Opal machete', 1626, 97.13291135931118)
("Blue d'hide vamb", 1615, 33.43478265755626)
('Raw dark crab', 1585, 102.90475639584834)
('Pirate bandana', 1583, 202.6308490522959)
('Black platelegs', 1583, 488.66083099314767)
('Casket', 1579, 215.9967103658963)
('Sea turtle', 1576, 110.0261970769229)
('Ogre coffin key', 1575, 78.94075661884395)
('Mahogany table', 1572, 152.4552857944475)
('Super defence(2)', 1571, 159.1269793452875)
('Purple elegant blouse', 1569, 446.4664309336339)
('Super strength(1)', 1567, 152.51301057634961)
('Frying pan', 1566, 0.8034647195462634)
('Raw manta ray', 1563, 165.58044704748337)
('Mind helmet', 1556, 28.795993269812065)
('White warhammer', 1552, 10.633157725242137)
('Extended antifire (3)', 1544, 331.54742370687586)
('Enchant dragonstn.', 1541, 37.41509359062278)
('Bagged plant 1', 1537, 35.94972956164699)
('Oil lantern frame', 1526, 244.899713916826)
('Water orb', 1525, 138.16135795993515)
('Rune knife(p++)', 1525, 169.46797241024484)
('Fire orb', 1520, 117.59383749705573)
('Magic mix(1)', 1518, 28.559824583615942)
('Poison ivy berries', 1518, 140.07873183003588)
('Adamant spear(p++)', 1517, 33.26834915585015)
('Emerald necklace', 1516, 71.82665067308638)
('Combat potion set', 1512, 35.404277135766705)
('Limpwurt root', 1508, 670.9789272647341)
('Magic roots', 1504, 264.4246563558113)
('Runite bolts(p++)', 1503, 120.25039449641406)
('Red chinchompa', 1498, 129.48077172659106)
('Fremennik blue shirt', 1491, 84.93924826051693)
('Adamantite ore', 1491, 136.38016163524048)
('Enchant emerald', 1486, 36.49774684403625)
('Gilded clock', 1486, 34.40388786169377)
('Kebbit claws', 1479, 389.27532621367806)
('Spiky vambraces', 1474, 277.73530225249357)
('Grey gloves', 1468, 134.5270274372816)
('Keg of beer', 1467, 213.15287680181305)
('Mith grapple', 1458, 165.0196718538897)
('Cream robe bottoms', 1455, 137.23917843956013)
('Comp ogre bow', 1453, 301.8946167104764)
('Air orb', 1451, 149.4349786345425)
('Red topaz', 1443, 337.23318282571995)
('Amulet of strength', 1435, 64.29742305186974)
('Magic longbow', 1433, 17.753193939731762)
('Anti-venom(1)', 1432, 79.20401925828429)
('Irit potion (unf)', 1431, 183.0462145652476)
('Bullseye lantern', 1430, 236.91166368266653)
('Gilded cape rack', 1428, 33.996642898896084)
('Fremennik pink cloak', 1425, 64.47984085389177)
('Extended antifire (4)', 1423, 413.6496221157989)
('Oil lamp', 1422, 127.14046608882614)
('Emerald amulet (u)', 1422, 101.07407197046807)
('Toy mouse', 1418, 56.60026474439675)
('Ham cloak', 1413, 369.16255076712326)
('Sapphire amulet (u)', 1410, 96.17870118549322)
('Mithril plateskirt', 1406, 55.20642826901793)
('Oil lantern', 1405, 200.09079258621017)
('Mithril plateskirt (t)', 1403, 257.5995750777685)
('Blamish bark shell', 1399, 88.8341150684803)
('Emerald', 1393, 436.9129928286285)
('Mithril platelegs', 1388, 40.746952851307384)
('Red boots', 1386, 124.01730004268173)
('Fremennik cyan cloak', 1372, 70.70197405873806)
('Adamant crossbow (u)', 1372, 29.814369619404484)
('Mithril 2h sword', 1363, 30.487720661130293)
('Rune dart tip', 1360, 17.505254942938823)
('Rune arrow(p++)', 1357, 70.49418393836332)
('Agility potion(2)', 1356, 56.31950411012047)
('Shade robe top', 1353, 89.60074869478863)
("Green d'hide vamb", 1352, 20.175926860775395)
('Blamish ochre shell', 1350, 49.59941258114921)
('Fremennik yellow cloak', 1342, 72.93391986357697)
('Agility mix(2)', 1340, 6.308636056144694)
('Shark', 1339, 119.14123414183481)
('Moonlight mead', 1338, 134.76296703453295)
('Inoculation bracelet', 1336, 9.795778884326516)
('Enchant ruby', 1332, 32.79566366999692)
('Yellow boots', 1330, 113.96448764612792)
('Fremennik shield', 1326, 264.0981394935425)
('Mahogany dresser', 1324, 27.313940726755114)
('Bronze plateskirt (t)', 1320, 346.62861899469993)
('Guthix rest(2)', 1318, 155.22520427820308)
('Sapphire', 1315, 131.30912730492213)
('Bagged dead tree', 1314, 16.362091085535432)
('Chocolate bomb', 1302, 110.74170969166089)
('Ruby amulet (u)', 1302, 23.83864160000174)
('Antidote+(1)', 1302, 3.2562333386223345)
('Grey robe bottoms', 1298, 31.636525128753036)
('Fremennik robe', 1298, 239.35766118747026)
('Mushroom potato', 1290, 88.85270982479868)
('Adamant spear(p+)', 1285, 0.0)
('Grey hat', 1279, 111.27088845373684)
('Dwarf weed seed', 1276, 307.96045842058567)
('Earth orb', 1276, 102.68536746468808)
('Irit leaf', 1275, 188.43796135008938)
('Tyras helm', 1268, 105.58813225376943)
('Golden statuette', 1262, 18.953568998417627)
("Bandit's brew", 1261, 63.726698476897674)
('Ruby bracelet', 1259, 9.825791206793792)
('Superantipoison(3)', 1258, 164.68893789636294)
('Fremennik green cloak', 1256, 110.06101716775107)
('Team-35 cape', 1255, 178.47475692104106)
('Grimy irit leaf', 1255, 190.43437116818546)
('Extended antifire (2)', 1249, 174.33473514060017)
("Relicym's balm(3)", 1246, 260.5160298733797)
('Babydragon bones', 1245, 120.40653808485753)
('Feldip hills teleport', 1244, 514.1395897786688)
('Red hat', 1242, 122.5877678780935)
('Emerald bracelet', 1240, 44.52295981420467)
('Summer pie', 1238, 210.373656697075)
('Raw sea turtle', 1238, 105.25538768064307)
('Black kiteshield', 1229, 213.0251654408725)
('Cave goblin wire', 1229, 202.67285687427471)
('Ruby amulet', 1227, 40.44712254564251)
('Sandstone (5kg)', 1225, 268.0047917389943)
('Cooked karambwan', 1224, 97.02988975657367)
('Purple hat', 1216, 86.7121780431541)
('Ruby', 1212, 77.11403212527071)
('Bronze hasta', 1210, 235.86746016657767)
('Long kebbit bolts', 1208, 134.01488262664)
('Mud pie', 1206, 129.1563856123438)
('Raw shark', 1201, 126.87329588954698)
('Fremennik hat', 1189, 73.48054647235922)
('Avantoe seed', 1184, 740.5836786357962)
('Fremennik purple cloak', 1181, 93.07296271683248)
('Airtight pot', 1180, 297.58403294979837)
('Snake hide', 1166, 98.241544573805)
('Teal boots', 1160, 30.89500139360915)
('Ugthanki kebab', 1160, 93.81543132300244)
('Adamant axe', 1160, 336.49591471113575)
('Ham gloves', 1159, 345.78063034384627)
('Ruby necklace', 1156, 14.881112189618085)
('Magic longbow (u)', 1155, 40.263718235811744)
('Jute fibre', 1145, 41.29025944083372)
('Amylase crystal', 1142, 134.7670201578347)
('Mithril kiteshield', 1142, 14.382469610562904)
('Fishing potion(1)', 1135, 17.989279214761957)
('Curry', 1133, 87.70261391574553)
('Magic string', 1131, 269.01491284561405)
('Curry sapling', 1128, 225.04880643491043)
('Rune dart(p++)', 1126, 57.23182524599101)
('Adamant boots', 1113, 85.88577685895766)
('Bones to peaches', 1113, 78.3238575829017)
('Saradomin brew(1)', 1111, 217.0092673107889)
('Rune knife(p)', 1108, 166.0170163634506)
('Coconut milk', 1104, 36.42360345831929)
('Pineapple pizza', 1103, 104.69040468607109)
('Magic logs', 1102, 59.55691618470603)
('Grey boots', 1102, 31.866893304633397)
('Mith crossbow', 1101, 107.34340647464217)
('Antifire potion(4)', 1099, 125.85058993764916)
('Desert devil fur', 1098, 5.511592720891816)
('Ruby ring', 1096, 26.456189618609148)
('Mahogany toy box', 1095, 50.75893736301246)
('Antipoison mix(1)', 1090, 9.358273556090209)
('Onions(10)', 1089, 25.984311506069282)
('Super energy(1)', 1087, 12.118377025344403)
('Purple boots', 1086, 39.15914466776708)
('Fremennik brown cloak', 1085, 183.4099870054336)
('Uncut red topaz', 1083, 264.9612540973482)
('Ring of forging', 1077, 30.3316157429875)
('Sandstone (2kg)', 1076, 199.80411974089048)
('Team-25 cape', 1075, 121.71082138910195)
('White magic staff', 1073, 44.39613207487648)
('Fremennik black cloak', 1071, 134.48400462508545)
('Maple blackjack(d)', 1065, 67.73797806872822)
('Mithril bar', 1065, 111.67115856084322)
('Turquoise boots', 1056, 93.38083050697739)
('Tortoise shell', 1056, 117.5971008030553)
('Runite bolts(p+)', 1053, 14.566878547488612)
('Adamant spear', 1051, 24.1890413663341)
('Steel arrow(p++)', 1026, 0.0)
('Steel platebody', 1024, 14.20616606692276)
('Bolt of cloth', 1023, 41.60090217445285)
('Yellow gloves', 1022, 77.45790792423973)
('Red robe top', 1019, 70.29313929608469)
('Gold elegant skirt', 1018, 65.67825875310267)
('Team-43 cape', 1018, 347.6554876846962)
('Cave eel', 1017, 25.473755557872146)
('Iron spear(p)', 1017, 9.959292143521045)
('Calquat sapling', 1015, 51.26640658798356)
('Staff of earth', 1015, 51.70795811186868)
('Raw yak meat', 1013, 103.07074700849358)
('Steel spear', 1011, 76.64565815217615)
('Barley malt', 1008, 100.60606098129894)
('Black 2h sword', 1005, 37.479747205888195)
('Sandstone (1kg)', 1002, 107.60656088010825)
('Giant frog legs', 1001, 12.910273208611338)
('Mithril chainbody', 997, 17.32563575517469)
('Ranging potion(1)', 997, 84.05923010988542)
('Golden scarab', 991, 17.346799434399536)
('Team-15 cape', 990, 43.19560555781308)
('Light orb', 988, 371.6971460679537)
('Raw karambwan', 984, 91.15086175547346)
('Team-31 cape', 984, 23.714622123684276)
('Team-41 cape', 984, 266.48827105730396)
('Poison chalice', 983, 95.62935715886248)
('Adamant med helm', 982, 26.679683744215524)
('Mithril spear(p)', 978, 156.05587585505677)
('Adamant bolts(p++)', 968, 46.591662940439846)
('Blue robe bottoms', 967, 123.24628296801531)
('Red gloves', 965, 91.49975561594566)
('Tuna and corn', 963, 12.475203801002339)
('Impling jar', 960, 250.0982850628089)
('Team-11 cape', 959, 41.60417387655495)
('Cabbages(10)', 957, 52.71538885583813)
('Menaphite purple hat', 956, 105.27719788758499)
('Tatty graahk fur', 956, 29.21594989718906)
('Apples(5)', 955, 256.16672787295346)
('Ruby harvest', 953, 34.236383704121)
('Purple elegant skirt', 951, 39.85838318191724)
('White gloves', 949, 30.431604652538372)
('Jogre bones', 946, 110.16024467189985)
('Super def. mix(2)', 946, 21.15237195933763)
('Team-18 cape', 946, 26.19475668483633)
('Team-28 cape', 945, 49.85170477662527)
('Black shield (h5)', 945, 116.89384693223712)
('Stamina mix(1)', 943, 24.25531569586702)
('Team-38 cape', 941, 46.78656390170575)
('Teak plank', 940, 156.53590287499188)
('Papaya fruit', 935, 350.17538194065554)
('Team-48 cape', 935, 35.29966774928451)
('Magic shortbow', 933, 54.91078623043422)
('Antidote++(3)', 932, 52.787824774700134)
('Agility potion(3)', 932, 71.51817173899853)
('Team-1 cape', 932, 33.14330835762913)
('Mahogany wardrobe', 928, 20.346306577804846)
('Fremennik red cloak', 928, 59.60312258784956)
('Superantipoison(2)', 926, 67.86071519418778)
('Staff of fire', 925, 73.59942548755912)
('Team-45 cape', 924, 83.94400893335073)
('Anchovy pizza', 920, 48.16583332612444)
('Team-14 cape', 919, 32.407880366919144)
('Digsite teleport', 912, 99.78354907832585)
('Antifire potion(2)', 912, 45.41897241853404)
('Agility potion(1)', 909, 11.190454210267733)
('Poison ivy seed', 909, 130.73838687420437)
('Blue boots', 907, 62.764536214114095)
('Yellow hat', 903, 24.02772254328912)
('Mort myre fungus', 902, 145.1315677047707)
('Spotted cape', 900, 116.91949575521748)
('Black shield (h1)', 900, 66.28592573553819)
('Raw jubbly', 898, 21.746845237362077)
('Amulet of defence', 895, 56.02361825577794)
('Team-42 cape', 892, 29.44184265234485)
('Blue hat', 890, 24.12973167313064)
('Dark kebbit fur', 890, 86.82679846740156)
('Extended antifire mix(2)', 888, 16.65653025092561)
('Fish pie', 887, 349.5838271307156)
('Cooked jubbly', 884, 12.644496924319915)
('Ham logo', 884, 205.26446686658824)
('Magic shortbow (u)', 882, 32.785070281049165)
('Super attack(4)', 882, 185.32172025966088)
('Team-8 cape', 881, 47.98589556150334)
('Chinchompa', 881, 52.770056745174045)
('Cooked slimy eel', 880, 41.356107823645445)
('Yellow robe top', 879, 47.443238014846045)
('Purple cape', 878, 76.7511328182776)
('Yellow robe bottoms', 874, 21.8160236727248)
('Desert top', 873, 128.52757053989967)
('Desert robes', 872, 84.29341373301612)
('Super defence(1)', 871, 56.66559802913934)
('Strawberries(5)', 870, 135.85492386920018)
('Iron crossbow', 870, 210.81455157156725)
('Riyl remains', 865, 33.18498237991932)
('Teak clock', 857, 19.969111950679366)
('Iron set (lg)', 857, 86.15892059888768)
('Fez', 856, 21.10562721171773)
('Mahogany bench', 853, 22.402653612661354)
('Rune knife', 848, 100.56979641332325)
('Team-12 cape', 846, 13.026279231510584)
('Team-24 cape', 846, 19.984685494672856)
('Spiny helmet', 844, 65.39532466204538)
('Prayer mix(1)', 843, 28.25137164811649)
('Antipoison(4)', 841, 137.68187253480886)
('Equa leaves', 840, 294.6745120038232)
('Emerald amulet', 839, 44.60370631779326)
('Split log', 837, 50.278808767820976)
('Uncooked meat pie', 835, 6.388673909426561)
('Pest control teleport', 833, 135.86668120524763)
('White berries', 833, 373.2984313629307)
('Team-22 cape', 827, 27.083375498542676)
('Coconut', 826, 232.156983060925)
('Iron set (sk)', 826, 98.58443441982382)
('Cadantine seed', 824, 180.6062011021305)
('Team-4 cape', 824, 47.08685794739361)
('Ardougne teleport', 824, 62.97520676160315)
('Unicorn horn dust', 824, 119.10799954476423)
('Unholy symbol', 822, 227.4951539302066)
('Mushroom', 822, 414.93516078336984)
('Dragon arrowtips', 820, 304.80036555015175)
('Thin snail', 818, 41.49624815704561)
('Mithril battleaxe', 817, 24.559337943986066)
('Jade', 816, 253.05464715046125)
('Steel limbs', 814, 44.088898689515034)
("Relicym's balm(4)", 813, 54.84441630649378)
('Raw slimy eel', 812, 60.55544750245201)
('Cream hat', 811, 91.00289830549355)
('Desert legs', 810, 50.49356730818464)
('Turquoise robe bottoms', 807, 32.529706746106)
('Fishing potion(3)', 804, 76.94839761204732)
('Pink boots', 803, 65.0083838372852)
('Fremennik brown shirt', 799, 69.58702784603207)
('Mithril warhammer', 794, 8.712717751498895)
('Black shield (h4)', 792, 75.24811715785631)
('Orange dye', 791, 102.59695444665205)
('Gold seal', 791, 51.99509592259639)
('Supercompost', 787, 122.26021429721118)
('Antifire mix(2)', 783, 10.8)
('Fremennik boots', 781, 89.42068887436193)
('Pink robe top', 778, 69.28500897839159)
('Rune dart', 778, 70.70237218155248)
('Climbing boots', 774, 85.23571727861508)
('Watchtower teleport', 774, 76.57295883463925)
('Sacred oil(1)', 770, 28.868045365245575)
('Gilded magic wardrobe', 765, 17.95995545651492)
('Dragon arrow', 765, 310.9815017721222)
('Plain pizza', 764, 43.53261725915522)
('Antifire potion(3)', 763, 66.40498898221726)
('Mithril sq shield', 762, 19.991488157849382)
('Extended antifire (1)', 760, 100.54630773927008)
('Lantadyme seed', 759, 204.1497994544299)
('Mithril full helm', 759, 46.974164162499285)
('Black shield (h3)', 755, 64.638189606111)
('Strange fruit', 754, 120.93318275542913)
('Rune dart(p)', 752, 72.17412308583927)
("Tangled toad's legs", 751, 38.647091149541744)
('Shade robe', 751, 72.95277941717751)
('Sapphire glacialis', 747, 1.80246744461277)
('Team-33 cape', 744, 52.95663582383022)
('Blue robe top', 741, 77.68369627319922)
('Super energy mix(1)', 740, 9.15963366564891)
('Green hat', 738, 93.9750773041501)
('Mahogany magic wardrobe', 736, 16.11551185107759)
('Purple gloves', 736, 90.18006866237471)
('Frog-leather body', 734, 129.15178361089926)
('Turquoise hat', 734, 75.5987303113707)
('Teleport to house', 731, 99.17573192303215)
('Pink hat', 723, 75.65381906755384)
('Antidote++(2)', 717, 133.44569004414504)
('Turquoise robe top', 717, 101.34808174227823)
('Meat pizza', 716, 51.63255863417105)
('Team-13 cape', 715, 43.550940798614725)
('Raw mud pie', 712, 12.150516932558675)
('Antidote++(1)', 712, 76.30860407290619)
('Cream boots', 712, 124.59970968794828)
('Unicorn horn', 711, 125.54014212175568)
('Iron claws', 710, 35.66386108730126)
('Blue dragon scale', 708, 34.00822159129273)
('Unfired plant pot', 703, 3.451046540141443)
('Yew longbow', 703, 18.501231190262867)
('Elemental sphere', 700, 0.0)
('Zogre bones', 696, 37.36011398917234)
('Bronze boots', 696, 27.931620649342307)
('Team-47 cape', 692, 28.970410617697922)
('Team-27 cape', 688, 21.777502124105787)
('Guthix rest(1)', 688, 88.8026838933749)
('Oyster pearls', 683, 13.405336831111539)
('Bronze set (sk)', 682, 88.28994374597069)
('Team-7 cape', 679, 25.319330316071177)
('Green boots', 679, 87.5849999841424)
('Feldip weasel fur', 679, 7.720911159688503)
('Green robe top', 674, 55.73611657944985)
('Red dye', 673, 65.51119285197674)
('Adamant mace', 671, 13.744534267199533)
('Harralander potion (unf)', 667, 74.73821204381446)
('Team-37 cape', 666, 29.817399013841182)
('Falador teleport', 666, 76.36333390726271)
('Linen', 666, 82.77697445546073)
('Amulet of magic', 664, 59.22612557492921)
('Potatoes(10)', 663, 73.20987313669761)
('Agility mix(1)', 660, 7.345747068882782)
('Ranging mix(2)', 658, 48.22187147849914)
('Chocchip crunchies', 656, 37.589578195144576)
('Teak table', 652, 61.03544406407449)
('Bronze spear(p+)', 650, 0.0)
('Lumbridge teleport', 649, 87.65986031879763)
('Steel pickaxe', 649, 180.62570739747846)
('Tomatoes(5)', 648, 94.2934706706202)
('Superantipoison(1)', 646, 41.18805524738608)
('Watermelon seed', 645, 120.416612713047)
('Bullseye lantern (empty)', 644, 89.4118946985257)
('Varrock teleport', 642, 86.03971233544095)
('Bracelet of clay', 642, 8.031458210540245)
('Bolt mould', 640, 85.56201274333931)
('Bone spear', 638, 178.0256168277857)
('Mining helmet', 636, 204.33266350865986)
('Egg potato', 636, 7.968332384360878)
('Mithril longsword', 635, 24.51731814226199)
('Black full helm', 635, 68.3852909966124)
('Orange cape', 634, 117.11068363826685)
('Snakeskin body', 634, 56.356728376772665)
('Compost potion(4)', 633, 103.72084805374307)
('Guthix balance(4)', 633, 21.771898299311328)
('Antipoison(2)', 632, 37.255890246036145)
('Kebbit spike', 627, 91.21529612358653)
('Cream robe top', 625, 27.06819006842251)
('Fishing potion(4)', 622, 99.70127047000622)
('Worm hole', 619, 10.62872157045344)
('Polished buttons', 619, 219.77126043589104)
('Bucket of wax', 618, 74.97647696954981)
('Camelot teleport', 617, 72.63586163226626)
('Admiral pie', 615, 139.19315072903746)
('Steel studs', 614, 43.02037810269414)
('Super attack(3)', 610, 117.97533993735018)
("Mos le'harmless teleport", 608, 102.98926049728573)
('White mace', 608, 6.320579263186422)
('Team-17 cape', 606, 38.684403259654346)
('Wrapped oomlie', 606, 87.57118726788036)
('Black axe', 605, 123.62530642586448)
('Magic potion(4)', 604, 109.2719571403567)
('Frog-leather boots', 603, 53.40480858730713)
('Mithril bolts(p++)', 602, 21.886245610281815)
('Sapphire bracelet', 601, 7.356478626202741)
('Unfired pot', 601, 63.074540460640584)
('Rune arrow(p+)', 601, 4.844097209777874)
